3302,33423
3302,33923
3302,14153283
3302,13212522
3302,1066011
3302,768382
3302,7738402
3302,6503412
3302,14763
3302,8207832
3302,18389670
3302,949521
3302,5905672
3302,14110750
3302,639013
3302,12534
3302,11661
3302,1295001
3302,1504011
3302,6531772
3302,24026819
3302,4833
3302,2727051
3302,36253
3302,15736190
3302,16655768
3302,6740642
3302,60273
3302,14220606
3302,14601788
3302,10545
3302,7646402
3302,18638800
3302,14257869
3302,799212
3302,16601823
12555,20469167
12555,18742918
12555,60033
12555,25993
12555,36253
12555,9085252
12555,18638800
12555,14110750
12555,14601788
12555,11250
12555,35943
12555,14220606
12555,3325171
12555,10545
12555,13721662
12555,7738402
12555,793830
12555,755859
12555,60273
12555,68003
12555,11133442
12555,15643073
12555,13212522
12555,14257869
12555,656673
12555,8207832
12555,15396961
12555,11661
12555,15736190
12555,33923
12555,9463382
12555,14477161
12555,13889622
12555,17473973
12555,10951232
12555,799212
12555,15153
12555,7552082
12555,5259111
12555,7646402
12555,12534
12555,17346623
12555,34163
12555,1504011
12555,6740642
12555,17673
12555,9655342
12555,4833
12555,14335160
12555,48903
12555,22253
12555,24026819
12555,949521
12555,4664501
12555,14112756
12555,7772042
12555,1295001
12555,8501792
12555,12277182
12555,8308622
12555,16866701
12555,12741
12555,61133
12555,16655768
12555,6503412
12555,2727051
12555,6810832
12555,12591
12555,5905672
19903,11661
19903,14233500
19903,714033
19903,1768351
19903,782912
19903,60273
19903,13276422
19903,10336822
19903,13085502
19903,7738402
19903,14110750
19903,1504011
19903,7400342
19903,11818
19903,1295001
19903,17636894
19903,2727051
19903,17473973
19903,61133
19903,7816912
19903,14334873
19903,656673
19903,1729441
19903,11000562
19903,33923
19903,12830
19903,18638800
19903,14214977
19903,15351100
19903,14503
19903,34163
19903,644463
19903,644603
19903,8231962
19903,8791662
19903,14760567
19903,36253
19903,15454228
19903,14220606
19903,14112756
19903,37902551
19903,18742918
19903,13721662
19903,16601823
19903,11250
19903,13212522
19903,7646402
36253,16866701
36253,3325171
36253,10951232
36253,24026819
36253,50597693
36253,55963
36253,14220606
36253,1295001
36253,10336822
36253,14601788
36253,14110750
36253,12555
36253,714033
36253,646533
36253,22253
36253,668253
36253,2727051
36253,11133442
36253,193563775
36253,7738402
36253,17673
36253,18742918
36253,8308622
36253,12741
36253,18389670
36253,11250
36253,18638800
36253,9085252
36253,20437031
36253,4664501
36253,11661
36253,644603
36253,15454228
36253,14474034
36253,4833
36253,61133
36253,14477161
36253,7400342
36253,14108346
36253,799212
36253,16601823
36253,14112756
36253,17473973
36253,3302
36253,2060631
36253,656673
36253,14538913
36253,20469167
36253,13212522
36253,15643073
36253,6740642
36253,15396961
36253,19903
36253,12591
36253,12534
36253,7646402
36253,68003
36253,639013
36253,60273
36253,13721662
36253,19661706
639013,14110750
639013,14477161
639013,949521
639013,3302
639013,14220606
639013,2727051
639013,13212522
639013,24026819
639013,799212
639013,8308622
639013,12741
639013,115485051
639013,1295001
639013,4833
639013,18638800
639013,8207832
639013,36253
639013,12555
639013,8501792
639013,7738402
639013,6531772
639013,6503412
656673,60463
656673,15643073
656673,793830
656673,11661
656673,12277182
656673,8501792
656673,193563775
656673,61133
656673,648873
656673,14335160
656673,15153
656673,15351100
656673,849101
656673,33923
656673,1295001
656673,8207832
656673,799212
656673,5868362
656673,4664501
656673,14538913
656673,1504011
656673,10951232
656673,17473973
656673,6740642
656673,15396961
656673,14108346
656673,60033
656673,24763
656673,68003
656673,34163
656673,12158
656673,9796452
656673,14477161
656673,7646402
656673,36253
656673,12555
656673,2334221
656673,13889622
656673,9655342
656673,60273
656673,11133442
656673,16847294
656673,12534
656673,14110750
656673,14112756
656673,4833
656673,14503
656673,15820160
656673,11963132
656673,12591
656673,16866701
656673,12069912
656673,668253
656673,13721662
656673,12741
656673,20469167
656673,3325171
656673,19661706
656673,15736190
656673,10336822
656673,646533
656673,9463382
656673,11250
656673,16601823
656673,17673
656673,11818
656673,2727051
656673,18638800
656673,12161
656673,50373
656673,18389670
656673,18742918
656673,14334873
656673,8308622
656673,8115462
656673,14220606
656673,24026819
656673,15454228
656673,13212522
656673,7400342
656673,14601788
656673,644463
656673,615813
656673,22253
656673,949521
656673,7738402
668253,14110750
668253,17473973
668253,193563775
668253,11133442
668253,14474034
668253,15396961
668253,14477161
668253,7738402
668253,714033
668253,7400342
668253,3325171
668253,8308622
668253,15454228
668253,10336822
668253,36253
668253,14220606
668253,15643073
668253,10545
668253,18389670
668253,2727051
668253,7646402
668253,4664501
668253,13721662
668253,15351100
668253,55963
668253,656673
668253,18638800
668253,20469167
668253,1295001
714033,10336822
714033,1295001
714033,16601823
714033,949521
714033,2334221
714033,17473973
714033,1764931
714033,14112756
714033,644603
714033,7738402
714033,60033
714033,14257869
714033,68003
714033,14110750
