265,6068612
265,14563376
265,19372697
265,15430929
265,15319993
265,16971994
265,8732012
265,4202701
265,682463
265,7388802
265,14205820
265,19550535
5334,8732012
5334,4257571
5334,17791088
5334,106894107
5334,8708012
5334,16571907
5334,6068612
5334,682463
5334,736293
5334,4050671
5334,33423
5334,14411797
5334,59727190
5334,14740219
5334,43814349
5334,5877292
5334,4519121
5334,98035778
33423,755859
33423,789824
33423,14331688
33423,14223829
33423,61133
33423,8464692
33423,2735631
33423,83883736
33423,12652542
33423,926981
33423,6370862
33423,33923
33423,930061
33423,62581962
33423,11250
33423,749863
33423,813286
33423,115485051
33423,14348594
33423,1835411
33423,22253
33423,16303106
33423,2100521
33423,5905672
33423,949521
33423,14740219
33423,809760
33423,79797834
33423,14824849
33423,60273
46023,2960721
46023,749863
46023,19092024
46023,1835411
46023,14329770
46023,6370862
46023,682463
46023,471323
46023,1183041
46023,83883736
657863,14596798
657863,14326840
657863,813286
657863,930061
657863,949521
657863,14763
657863,7846
657863,115485051
657863,451586190
657863,15485441
657863,18498684
657863,17220934
657863,4833
657863,418
657863,14413715
657863,12
657863,20609518
657863,5763262
657863,3829151
657863,18396070
657863,14325471
657863,15666380
657863,10350
682463,19624836
682463,20607358
682463,14563376
682463,19725644
682463,106894107
682463,14740219
682463,930061
682463,15636212
682463,7861312
682463,3442781
682463,1183041
682463,19098937
682463,6068612
682463,15842301
682463,16971994
682463,16079245
682463,5878842
682463,7388802
682463,175624200
682463,265
682463,19092024
682463,46023
682463,19372697
682463,4050671
682463,19550535
682463,33423
682463,4202701
682463,16571907
682463,77155969
682463,8732012
682463,14411797
682463,93905958
682463,1344951
682463,14205820
682463,15319993
682463,3829151
682463,657863
682463,4257571
682463,22575398
682463,29336648
682463,115485051
682463,98035778
682463,5688732
682463,22872643
682463,15485441
682463,5334
682463,18393773
682463,13104722
930061,682463
930061,1835411
930061,15485441
930061,15666380
930061,46023
930061,66369206
930061,33423
930061,4519121
930061,18396070
930061,15249156
930061,14506253
930061,22027186
930061,2100521
930061,949521
930061,809760
930061,12
930061,813286
930061,115485051
930061,3829151
930061,1183041
930061,14740219
930061,14824849
930061,5905672
930061,1504011
930061,14118444
930061,10350
930061,428333
930061,5763262
930061,14413715
930061,14223829
930061,7861312
930061,657863
930061,31353077
930061,14348594
930061,12611642
930061,7861622
1183041,14166096
1183041,11348282
1183041,22027186
1183041,15666380
1183041,930061
1183041,54795290
1183041,15473958
1183041,7861312
1183041,14075928
1183041,16956955
1183041,19029137
1183041,19725644
1183041,8914942
1183041,14345566
1183041,31353077
1183041,4620451
1183041,7282592
1183041,18396070
1183041,7861622
1183041,10350
1183041,115485051
1183041,14740219
1183041,14348594
1183041,12611642
1183041,18393773
1183041,139162440
1183041,18713254
1183041,2100521
1344951,16303106
1344951,11348282
1344951,62581962
1344951,5763262
1344951,79797834
1344951,930061
1344951,14329770
1344951,98035778
1344951,8963722
1344951,2100521
1344951,15666380
1344951,14348594
3442781,1922861
3442781,5877292
3442781,10350
3442781,15319993
3442781,75641903
3442781,95357338
3442781,83883736
3442781,43814349
3442781,5334
3442781,77155969
3442781,5878842
3442781,59727190
3442781,16971994
3442781,7434902
3442781,4202701
3442781,23045297
3442781,115485051
3442781,62581962
3442781,13104722
3442781,175629426
3442781,8732012
3442781,7388802
3442781,98035778
3442781,93905958
3442781,142877809
3442781,4257571
3442781,736293
3442781,14655436
3442781,5658692
3442781,15842301
3442781,12611642
3442781,682463
3442781,16079245
3442781,19372697
3442781,14563376
3442781,19550535
3442781,6068612
3442781,15432058
3829151,8914942
3829151,12611642
3829151,10350
3829151,930061
3829151,79797834
3829151,2735631
3829151,14740219
3829151,14223829
3829151,62581962
3829151,15485441
3829151,749863
3829151,14345566
3829151,16956955
3829151,66369206
3829151,1344951
3829151,180505807
3829151,813286
3829151,8161232
3829151,12
3829151,734493
3829151,14596798
3829151,11864262
3829151,14075928
3829151,8464692
3829151,1183041
3829151,22027186
3829151,14326840
3829151,14218296
3829151,33423
3829151,11640472
3829151,4620451
3829151,7846
3829151,2100521
3829151,12044602
3829151,19029137
3829151,1835411
3829151,657863
3829151,8637672
3829151,46220856
3829151,5763262
3829151,7861312
